SiteID;Longitude;Latitude
3700072;237098;4504686
3700073;268908;4483479
3700078;219633;4517369
3700079;274829;4539628
3700080;278728;4534687
3700081;257791;4470043
3700082;279684;4484574
3700084;315261;4542783
3700085;259923;4533533
3700086;275352;4538042
3700091;260180;4544156
3700093;237036;4485830
3700094;246149;4485639
3700095;275323;4538880
3700096;276328;4538147
3700097;279723;4540233
3700099;280390;4542893
3700100;242448;4481652
3700102;275806;4538129
3700108;277663;4538945
3700111;277350;4539096
3700112;275109;4540004
3700116;248690;4544693
3700121;296988;4526782
3700124;275250;4535813
3700126;275454;4534973
3700127;180657;4542620
3700129;252051;4523817
3700132;307701;4513766
3700133;285806;4504270
3700134;263601;4492165
3700135;222297;4499541
3700137;214894;4491327
3700140;272919;4481007
3700142;219525;4569926
3700147;232106;4559162
3700148;252191;4492418
3700153;319507;4540446
3700161;216961;4570423
3700162;192384;4558558
3700163;312645;4519423
3700164;233752;4512873
3700165;201212;4559868
3700167;289305;4511132
3700168;295611;4501475
3700174;267592;4544586
3700176;198850;4567063
3700177;188155;4470290
3700180;275946;4540149
3700181;275864;4538907
3700183;317119;4555023
3700184;186208;4488113
3700185;285473;4540191
3700186;250891;4467893
3700188;275892;4536044
3700190;246291;4472860
3700191;190932;4568559
3700192;180857;4550494
3700196;275709;4539479
3700197;276080;4537846
3700198;274579;4538357
3700200;275619;4538257
3700202;275567;4537850
3700210;276965;4536673
3700215;274134;4537023
3700217;275893;4538182
3700222;271552;4470538
3700225;221897;4532031
3700226;252463;4468572
3700229;277146;4539663
3700230;285681;4485255
3700240;282146;4490786
3700242;275855;4537729
3700244;245921;4498833
3700246;220220;4507385
3700257;276350;4538721
3700259;271896;4540426
3700263;275764;4537849
3700265;275689;4538282
3700266;277335;4539353
3700270;276227;4538033
3700274;275837;4540004
3700277;275090;4538793
3700298;275527;4537968
3700299;225381;4506144
3700304;208266;4483338
3700306;182162;4506277
3700307;175777;4487465
3700309;176516;4480128
3700313;287878;4557432
3700314;238176;4500593
3700321;255727;4557894
3700324;263648;4554712
3700326;210627;4488939
3700329;247794;4512718
3700336;291361;4547147
3700337;202042;4562725
3700343;247880;4518464
3700346;181142;4476526
3700348;241750;4485196
3700352;278554;4558883
3700355;204949;4496164
3700356;249282;4476111
3700359;219001;4504396
3700362;200883;4488738
3700363;239704;4545199
3700364;283366;4516813
3700367;249976;4500849
3700375;186116;4503945
3700378;274312;4497151
3700381;203236;4481543
3700382;201072;4484456
3700385;291680;4505206
3700386;220896;4559991
3700389;293109;4511606
3700392;311794;4514548
3700393;314639;4523609
3700395;204439;4482816
3700400;298501;4549451
3700401;272888;4515481
3700402;213110;4538573
3700405;290805;4518471
3700407;174989;4468056
3700408;239948;4556164
3700410;316310;4545933
3700411;265673;4541370
3700413;182740;4466445
3700414;299681;4515466
3700415;298049;4521986
3700420;229544;4531479
3700421;282077;4502961
3700427;213061;4534651
3700429;182711;4483859
3700431;288589;4488442
3700432;182637;4526244
3700434;184371;4535332
3700439;187782;4527445
3700440;239614;4490498
3700442;269467;4519324
3700443;260321;4555445
3700444;237281;4541481
3700446;225571;4567023
3700447;199680;4479043
3700448;215343;4488857
3700452;310937;4560307
3700455;302194;4526037
3700460;265925;4561600
3700467;257454;4545398
3700468;207282;4561367
3700470;289460;4529699
3700472;184976;4509210
3700473;185214;4516099
3700474;306751;4536137
3700479;206991;4540327
3700484;275558;4538631
3700487;293195;4536984
3700515;273340;4539441
3700516;282690;4552668
3700519;254654;4491751
3700520;263510;4534933
3700531;229255;4564979
3700532;222827;4489155
3700534;204780;4572240
3700535;194424;4475822
3700536;188551;4557315
3700537;270690;4537043
3700538;276160;4539013
3700540;277916;4540816
3700541;296091;4516144
3700542;215927;4502871
3700544;264810;4483194
3700547;186893;4514891
3700550;283383;4514051
3700574;276907;4526265
3700596;276440;4539233
3700625;212726;4517667
3700633;273653;4536917
3700696;275379;4538766
3700724;201119;4499907
3700735;276810;4537901
3700743;270700;4493469
3800001;-805357;3221395
3800005;-816823;3221987
3800006;-858288;3196693
3800007;-853193;3179609
3800008;-829070;3188294
3800009;-851518;3215813
3800010;-978145;3166392
3800011;-804347;3221729
3800012;-839639;3214711
3800014;-816560;3210796
3800016;-957842;3260703
3800018;-851892;3214132
3800019;-834000;3219132
3800020;-979147;3167987
3800021;-896777;3188569
3800022;-863087;3217478
3800023;-802279;3223501
3800024;-811485;3226967
3800025;-910944;3200679
3800027;-906338;3186835
3800029;-964730;3280916
3800030;-969001;3264104
3800031;-968034;3274618
3800032;-954828;3251650
3800033;-813941;3230441
3800034;-823511;3203739
3800035;-849227;3175387
3800036;-862567;3210574
3800039;-961116;3281127
3800043;-989717;3161981
3800046;-912842;3195239
3800048;-856302;3180939
3800050;-841514;3182742
3800051;-809530;3224565
3800052;-828091;3219718
3800054;-831865;3216181
3800055;-814922;3214732
3800057;-823598;3195090
3800058;-807061;3221893
3800059;-809474;3218789
3800060;-856161;3184924
3800063;-865127;3201580
3800066;-812955;3225424
3800067;-841278;3177671
3800072;-801129;3228892
3800073;-807374;3230823
3800074;-952888;3262898
3800077;-817513;3225629
3800078;-966596;3263020
3800079;-842526;3179576
3800081;-832931;3218881
3800083;-834085;3218379
3800085;-825605;3189848
3800086;-834700;3181346
3800091;-840446;3186367
3800092;-831512;3216200
3800093;-815958;3212495
3800094;-843923;3217987
3800095;-843181;3197401
3800099;-803307;3221984
3800100;-806847;3220505
3800101;-803084;3222324
3800103;-806027;3220199
3800105;-809173;3222715
3800109;-803521;3222537
3800110;-810791;3224818
3800111;-850897;3179622
3800112;-810032;3233754
3800114;-804076;3222341
3800115;-854983;3180001
3800117;-837934;3215766
3800118;-865189;3202839
3800119;-838720;3217313
3800120;-844064;3215593
3800126;-856616;3184708
3800127;-796726;3225848
3800129;-799180;3231110
3800131;-821999;3209065
3800133;-825505;3197654
3800135;-848781;3183159
3800136;-851211;3185004
3800137;-846046;3190732
3800138;-860191;3188722
3800139;-861944;3193260
3800142;-863594;3196811
3800145;-846663;3216889
3800148;-811610;3221703
3800150;-806345;3219774
3800152;-857439;3184716
3800154;-856663;3180612
3800156;-855886;3188022
3800157;-817430;3227927
3800160;-821966;3224729
3800162;-848854;3176920
3800164;-850746;3175192
3800166;-816895;3210091
3800167;-806090;3222584
3800169;-809598;3224228
3800174;-964128;3254122
3800175;-958658;3246960
3800176;-812701;3224978
3800179;-961406;3274024
3800180;-951094;3264167
3800181;-951531;3277570
3800184;-953269;3281185
3800185;-949143;3273278
3800186;-948179;3270174
3800187;-953878;3256275
3800189;-972503;3274193
3800191;-969456;3262417
3800192;-963133;3261783
3800194;-951553;3258871
3800197;-950627;3264414
3800198;-865311;3202880
3800199;-962652;3244062
3800200;-966740;3255073
3800201;-803318;3222191
3800204;-808944;3222953
3800206;-907495;3193032
3800208;-904151;3201470
3800215;-900916;3191082
3800222;-978119;3167977
3800223;-979045;3162321
3800227;-987276;3149298
3800230;-811791;3217373
3800231;-987716;3156069
3800232;-830307;3216915
3800233;-984305;3157455
3800234;-982887;3163938
3800235;-976735;3168719
3800236;-833964;3217045
3800239;-977593;3166103
3800240;-985085;3167629
3800243;-832753;3216884
3800244;-837672;3177424
3800247;-803625;3221682
3800248;-849018;3181264
3800249;-803976;3221998
3800250;-793255;3227042
3800251;-837034;3205767
3800253;-814582;3218224
3800254;-812016;3232319
3800256;-809973;3224057
3800258;-834635;3219066
3800259;-854271;3179950
3800260;-818984;3222752
3800262;-810925;3215928
3800263;-864472;3217652
3800264;-846671;3217697
3800265;-829827;3213027
3800267;-851520;3216871
3800268;-803323;3221595
3800269;-822232;3223124
3800273;-805863;3221825
3800276;-810721;3219926
3800278;-833257;3218964
3800279;-855866;3180817
3800280;-832648;3218810
3800281;-833955;3219531
3800282;-860658;3201661
3800283;-861573;3206117
3800284;-856416;3182874
3800285;-839597;3180257
3800286;-817270;3208648
3800288;-860104;3212833
3800289;-855920;3183864
3800290;-857049;3180574
3800292;-852762;3182881
3800293;-809019;3217648
3800294;-804045;3221720
3800296;-803588;3221935
3800297;-819751;3224602
3800298;-856460;3181190
3800300;-855297;3179947
3800301;-804605;3221815
3800304;-816172;3225487
3800305;-969585;3269622
3800306;-977452;3164569
3800308;-910135;3199829
3800309;-913263;3195944
3800310;-900953;3200305
3800312;-907538;3187953
3800313;-894743;3190571
3800314;-908735;3191875
3800315;-904085;3183428
3800316;-895133;3188726
3800317;-914274;3197054
3800319;-904815;3183885
3800320;-803625;3220935
3800321;-837029;3216269
3800322;-858896;3215252
3800323;-841278;3177671
3800327;-856633;3181616
3800328;-855207;3179999
3800329;-804794;3221861
3800330;-804722;3221278
3800335;-962005;3243754
3800337;-803420;3221583
3800339;-805478;3221621
3800340;-802884;3223100
3800347;-858032;3185395
3800348;-855822;3180406
3800350;-809700;3225066
3800351;-809727;3224704
3800352;-804226;3220918
3800353;-809802;3220993
3800358;-803609;3222018
3800360;-809976;3225032
3800361;-854120;3176652
3800363;-807111;3219696
3800366;-803437;3221666
3800369;-809503;3224664
3800370;-809688;3224116
3800371;-809801;3224375
3800376;-855334;3179808
3800381;-831468;3205638
3800382;-834980;3218733
3800384;-803903;3221982
3800386;-804191;3219995
3800391;-856112;3216629
3800392;-803289;3221488
3800394;-844014;3175956
3800395;-810000;3225642
3800401;-902880;3183137
3800402;-856696;3182912
3800403;-802480;3222716
3800405;-803968;3220770
3800406;-803078;3221720
3800407;-893744;3188397
3800409;-809019;3217648
3800412;-988124;3157274
3800417;-804812;3220865
3800418;-951391;3263704
3800420;-966163;3262609
3800422;-964508;3259074
3800426;-951218;3264161
3800427;-950832;3264239
3800428;-844670;3184134
3800436;-803437;3222378
3800441;-809652;3224259
3800442;-808099;3223139
3800445;-803692;3221236
3800447;-968566;3261378
3800448;-959221;3260827
3800449;-816461;3211279
3800455;-808727;3219643
3800460;-798766;3224812
3800462;-804453;3220584
3800463;-806339;3222418
3800467;-866077;3214280
3800472;-984519;3167920
3800474;-821134;3206569
3800479;-992246;3159672
3800480;-864859;3211003
3800482;-813274;3225906
3800487;-804433;3220163
3800491;-894232;3189463
3800492;-894106;3189175
3800498;-808590;3221367
3800499;-831897;3183983
3800500;-808326;3220571
3800502;-816835;3210413
3800503;-903289;3184793
3800504;-807873;3221367
3800507;-812476;3215049
3800509;-804531;3223912
3800515;-820612;3222067
3800520;-803650;3222390
3800521;-815071;3225586
3800523;-807784;3222368
3800524;-810046;3224701
3800525;-837408;3216623
3800526;-804818;3221347
3800530;-818031;3224674
3800536;-809384;3216608
3800538;-811052;3219475
3800539;-952481;3258345
3800544;-965341;3263457
3800545;-952648;3264947
3800546;-951519;3281994
3800547;-964301;3245405
3800548;-804361;3220613
3800550;-823861;3222319
3800557;-799990;3224194
3800570;-805563;3221705
3800573;-966481;3261406
3800574;-980860;3165540
3800575;-808570;3227342
3800578;-845697;3180648
3800579;-844883;3178882
3800583;-832820;3218598
3800586;-856453;3183960
3800589;-857111;3180874
3800590;-949983;3279429
3800592;-811285;3226052
3800595;-812206;3223101
3800597;-812905;3220131
3800604;-808366;3220602
3800606;-809275;3224067
3800607;-810239;3217960
3800611;-810137;3224917
3800619;-828901;3219382
3800620;-803732;3221282
3800621;-804298;3223309
3800629;-805359;3220290
3800635;-804517;3222185
3800637;-808067;3222515
3800638;-806685;3222622
3800639;-809566;3217756
3800641;-810877;3218268
3800642;-809530;3222229
3800650;-833440;3218474
3800653;-966390;3262613
3800654;-950787;3264377
3800657;-804355;3221926
3800658;-837856;3216523
3800660;-809419;3224939
3800693;-809783;3224423
3800708;-849877;3174765
3800713;-809720;3224261
3800715;-858684;3212084
3800717;-828572;3219805
3800721;-804564;3221949
3800723;-805564;3221049
3800726;-856915;3184693
3800729;-854826;3180364
3800730;-840357;3216426
3800731;-951585;3259848
3800732;-809751;3224788
3800733;-846970;3190971
3800736;-810379;3224545
3800738;-810072;3222957
3800739;-820592;3222640
3800746;-844834;3176030
3800748;-803189;3221987
3800750;-834656;3217033
3800752;-803089;3221913
3800755;-863896;3198381
3800758;-850482;3181929
3800761;-855462;3216004
3800764;-829072;3218331
3800769;-812136;3228669
3800772;-805350;3222574
3800773;-805030;3221968
3800775;-801536;3223659
3800778;-811666;3215316
3800782;-825563;3220474
3800784;-951197;3263770
3800785;-855337;3187933
3800786;-860952;3189672
3800796;-837804;3215738
3800804;-833806;3219480
3800805;-809655;3219839
3800806;-855081;3180472
3800808;-807118;3220403
3800810;-833846;3181675
3800812;-804443;3221935
3800814;-951134;3264032
3800821;-853914;3180180
3800822;-856582;3182273
3800823;-854976;3215779
3800826;-809088;3219472
3800827;-856261;3188797
3800829;-848351;3174837
3800835;-809626;3225236
3800836;-966250;3262547
3800837;-950472;3277852
3800838;-951061;3263931
3800839;-966352;3263347
3800840;-833293;3219484
3800841;-833290;3219425
3800847;-950289;3277307
3800861;-811590;3214772
3800862;-966578;3262107
3800864;-858515;3189101
3800866;-834923;3217137
3800867;-850799;3182067
3800868;-804976;3221010
3800869;-803945;3221536
3800870;-831724;3216045
3800872;-865208;3202164
3800873;-808706;3221255
3800874;-960250;3243331
3800875;-815679;3213250
3800877;-808120;3220186
3800878;-812476;3215049
3800879;-837244;3177537
3800882;-809646;3224855
3800885;-809893;3219609
3800886;-817128;3225201
3800889;-906515;3198600
3800890;-953029;3261452
3800891;-864725;3202858
3800892;-861955;3194598
3800896;-862189;3195696
3800901;-803808;3221780
3800902;-804205;3221360
3800904;-854548;3179819
3800931;-967706;3281261
3800933;-960775;3278916
3800977;-796825;3232628
3800995;-805538;3222048
3800996;-807316;3220158
3801012;-834070;3219269
3801014;-839030;3181765
3801017;-808918;3220998
3801020;-818616;3229013
3801065;-807941;3220244
3801071;-813226;3228642
3801078;-833166;3219467
3801079;-809232;3221477
3801082;-832379;3219060
3801085;-833960;3219178
3801095;-833362;3217020
3801096;-833922;3217954
3801098;-806079;3219443
3801121;-799809;3224157
3801122;-803092;3221346
3801123;-951290;3263583
3801126;-804580;3221149
3801161;-855196;3180099
3801188;-856706;3185085
3801195;-807664;3221202
3801199;-856727;3181566
3801239;-804826;3221010
3801242;-826505;3220455
3801247;-808738;3221979
3801251;-952036;3264587
3801252;-951217;3265411
3801259;-954321;3262401
3801261;-824533;3221308
3801271;-811071;3225012
3801276;-807590;3227883
3801278;-848398;3215803
3801310;-845157;3176271
3801311;-820698;3225457
3801320;-850340;3177761
3801321;-843220;3176368
3801325;-965664;3262600
3801359;-848841;3183957
3801363;-832063;3189916
3801391;-817836;3209181
3801395;-964683;3261096
3801397;-856303;3181508
3801399;-836846;3206750
3801411;-855646;3184830
3801418;-818701;3205411
3801420;-808831;3219809
3801436;-816775;3207664
3801439;-823344;3223687
3801464;-836683;3177677
3801466;-856058;3184165
3801479;-848854;3179376
3801480;-856095;3180791
3801481;-856451;3182679
3801482;-838900;3180545
3801483;-845962;3178811
3801485;-803807;3220437
3801497;-804335;3222173
3801500;-849015;3184864
3801518;-810043;3224916
3801526;-833041;3217637
3801534;-804003;3220952
3801536;-803793;3220749
3801537;-804178;3220739
3801547;-848923;3216731
3801548;-809886;3225008
3801552;-958748;3280752
3801553;-967677;3278815
3801560;-835689;3187496
3801566;-910764;3194101
3801574;-810881;3216662
3801578;-851695;3184088
3801579;-809572;3234317
3801586;-859313;3198791
3801605;-807253;3221796
3801608;-856189;3182151
3801619;-810060;3224101
3801620;-951465;3264119
3801621;-950903;3264831
3801622;-966276;3263129
3801631;-820276;3218038
3801639;-816576;3210907
3801659;-809867;3224277
3801660;-809561;3234260
3801661;-848415;3216695
3801662;-837116;3216955
3801668;-828815;3186426
3801675;-809982;3224690
3801676;-845481;3215713
3801677;-859000;3188926
3801678;-849932;3174511
3801679;-838180;3176845
3801681;-803580;3221625
3801682;-855687;3180062
3801692;-839141;3180682
3801741;-832752;3215486
3801780;-864906;3198578
3801800;-816057;3212341
3801801;-812586;3218723
3801856;-858293;3194357
3801857;-863109;3217576
3801858;-806710;3220973
3801859;-808749;3220202
3801860;-826767;3197692
3801861;-840301;3185515
3801876;-856837;3188200
3801883;-831840;3189688
3801884;-907523;3187812
3801893;-806037;3221302
3801915;-840614;3176152
3801919;-806201;3222107
3801926;-847902;3177122
3801949;-808701;3222816
3801968;-804973;3222178
3801970;-809075;3221372
3801980;-855590;3183505
3801981;-908301;3200694
3801987;-833410;3219331
3802005;-807360;3220760
3802008;-953766;3263023
3802037;-950922;3256680
3802053;-860014;3188167
3802068;-833688;3217436
3802076;-834195;3219276
3802077;-834117;3219140
